assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1997-07-19,0,0,True,True,None,None,0,0,207270,None,,0,0,-1,1,0.0,549,32,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,431,31,0,0,0,False,0.0,572,50,294,False,0.0,572,50,0,0,0,0,0,0,0,0,,None,39,750,73,p207270,0,0,None,0,,207270.jpg,0.0,580,49,0,58,False,0,0,Iversen,0.7,235,30,False,None,0,0,a,11,13,2019-07-15,0.0,505,11,0,84962,66,82923,227,0.0,0.0,Iversen,0
1,1998-02-23,2,140,True,True,100,100,1,0.03,220627,None,,0,0,-4,4,236.5,164,33,None,,2,2,0.4,-0.1,0,0.68,0.02,2.13,0.07,1.45,59.07,2.06,0.05,James,0.4,349,106,64,2.23,2,False,96.0,139,35,295,False,523.4,106,39,2579,0,0,0,0,0,0,0,,2025-02-15T16:00:09.207526Z,41,631,161,p220627,0,0,None,0,,220627.jpg,1.6,354,112,0,241,False,0,0.0,Justin,1.1,199,78,False,None,30,1.05,a,11,13,2019-06-28,198.0,157,25,50,660170,514,601300,611,0.1,12.2,Justin,5
1,2002-12-16,0,154,True,True,100,100,1,0.04,481510,1,,0,0,-1,1,356.7,102,21,None,,0,2,0.0,-0.5,0,1.73,0.07,1.86,0.07,0.13,52.55,1.99,0.0,Victor,0.0,587,242,60,2.27,0,False,89.7,151,43,296,False,506.4,117,44,2380,0,0,0,0,0,0,0,,2025-02-10T09:30:07.256147Z,44,533,106,p481510,1,0,None,0,,481510.jpg,1.1,436,147,0,58,False,0,0.0,Kristiansen,0.1,447,157,False,None,28,1.06,a,11,13,2023-01-20,36.0,346,115,32,19000,71,25857,29,0.0,7.3,Kristiansen,1
0,None,0,0,False,True,0,0,0,0,461584,None,,0,0,0,0,0.0,696,275,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wanya,0.0,629,231,0,0,0,False,0.0,701,276,297,False,0.0,701,276,0,0,0,0,0,0,0,0,Loaned to De Graafschap,2024-08-31T06:21:32.289998Z,45,400,248,p461584,0,0,None,0,,461584.jpg,0.0,706,278,0,None,False,0,0,Marçal-Madivádua,0.0,697,284,False,None,0,0,u,11,13,None,0.0,678,268,0,754,0,4573,0,0.0,0.0,Marcal,0
1,1998-05-31,5,270,True,True,0,0,1,0.06,154048,None,,0,0,-5,5,375.3,94,72,1,,0,3,0.0,0.0,0,3.25,0.18,5.10,0.28,1.85,36.71,2.06,0.1,Stephy,2.4,156,64,38,2.13,4,False,101.5,126,76,298,False,339.2,194,82,1606,0,0,0,0,0,0,0,Muscle injury - Expected back 01 Jun,2025-04-25T00:00:08.352936Z,50,200,122,p154048,0,0,4,0,,154048.jpg,2.4,232,98,0,241,False,0,0.0,Mavididi,0.3,327,100,False,None,16,0.9,i,11,13,2023-07-31,302.0,103,67,72,179447,4,211581,238,0.5,14.4,Mavididi,2
1,2001-11-22,0,73,True,True,100,75,1,0.17,461587,None,,0,0,-3,3,88.7,296,180,None,,0,3,0.4,-0.1,0,0.37,0.06,0.98,0.16,0.61,15.31,2.63,0.1,Kasey,0.4,357,167,13,2.24,0,False,24.8,369,184,299,False,69.8,405,187,523,0,0,0,0,0,0,0,,2025-04-25T00:00:08.373849Z,47,332,215,p461587,0,0,None,0,,461587.jpg,1.5,378,179,0,104,False,0,0.0,McAteer,0.0,578,222,False,None,5,0.86,a,11,13,2021-12-01,91.0,269,150,21,11294,4,13477,9,0.1,4.5,McAteer,2
4,1996-12-16,1,317,True,True,100,100,1,0.04,203341,None,,0,0,-1,1,271.4,145,101,None,,1,3,1.4,0.9,1,1.50,0.07,3.40,0.15,1.90,46.15,2.02,0.08,Wilfred,1.4,245,115,46,2.01,0,False,102.0,124,75,300,False,483.2,129,46,2058,0,0,0,0,0,0,0,,2024-12-09T09:30:06.387859Z,49,257,164,p203341,1,0,None,0,,203341.jpg,2.1,269,117,0,157,False,0,0.0,Ndidi,0.2,392,129,False,None,25,1.09,a,11,13,2017-01-03,266.0,113,74,53,107525,101,115997,36,0.3,10.8,Ndidi,8
0,2001-07-13,1,103,True,True,100,100,1,0.08,473341,None,,0,0,0,0,15.2,431,152,None,,0,2,1.4,0.9,0,0.17,0.01,0.79,0.06,0.62,27.70,2.22,0.05,Caleb,1.4,238,65,26,2.09,1,False,40.7,301,93,301,False,318.6,205,74,1121,0,0,0,0,0,0,0,,2025-02-22T02:00:07.447724Z,40,674,184,p473341,0,0,None,0,,473341.jpg,1.4,388,126,0,106,False,0,0.0,Okoli,0.5,270,105,False,None,12,0.96,a,11,13,2024-07-09,73.0,292,87,26,176508,88,157880,212,0.4,6.5,Okoli,4
0,1993-10-06,0,42,True,True,75,100,0,0.0,111931,None,,0,0,-4,4,13.7,436,156,None,,0,2,0.9,0.7,1,0.06,0.02,0.15,0.04,0.09,6.25,1.66,0.02,Ricardo,1.2,254,68,6,1.6,0,False,8.7,437,152,302,False,54.0,419,150,338,0,0,0,0,0,0,0,Muscle injury - 75% chance of playing,2025-04-27T12:00:08.247138Z,41,628,158,p111931,0,0,None,0,,111931.jpg,1.1,432,143,0,173,False,0,0.0,Barbosa Pereira,0.1,499,175,False,None,4,1.07,d,11,13,2018-06-09,19.0,396,138,9,6057,46,22524,27,0.3,2.2,Ricardo,1
0,1998-10-22,0,0,False,True,0,0,0,0,194190,None,,0,0,0,0,0.0,569,197,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,458,155,0,0,0,False,0.0,589,199,303,False,0.0,589,199,0,0,0,0,0,0,0,0,Season long loan to Sheffield United,2024-08-07T08:21:01.638839Z,40,646,168,p194190,0,0,None,0,,194190.jpg,0.0,595,199,0,13,False,0,0,Souttar,0.0,729,247,False,None,0,0,u,11,13,2023-01-31,0.0,530,186,0,0,0,1557,1,0.0,0.0,Souttar,0
0,2000-12-19,0,44,True,True,100,100,0,0.0,436680,None,,0,0,0,0,0.0,581,51,None,,0,1,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,9.79,1.63,0.0,Jakub,0.0,472,51,12,2.0,0,False,14.1,409,32,304,False,140.8,344,31,540,0,0,0,0,0,0,0,,2024-07-25T11:00:04.015354Z,40,662,51,p436680,0,0,None,0,,436680.jpg,1.7,338,36,0,172,False,17,2.83,Stolarczyk,0.4,287,43,False,None,6,1.0,a,11,13,2020-09-04,0.0,542,32,10,91454,29,56628,412,0.0,2.5,Stolarczyk,1
0,2001-06-10,0,74,True,True,None,None,0,0.0,244619,None,,0,0,-1,1,75.8,316,97,None,,0,2,1.0,0.5,1,0.24,0.03,0.36,0.04,0.12,20.57,2.37,0.01,Luke,1.0,274,75,21,2.42,0,False,27.3,356,120,305,False,177.8,306,113,782,0,0,0,0,0,0,0,,None,39,755,247,p244619,0,0,None,0,,244619.jpg,1.0,443,150,0,241,False,0,0.0,Thomas,1.4,166,63,False,None,9,1.04,a,11,13,2020-07-15,20.0,391,133,10,274779,239,199461,504,0.3,2.6,Thomas,1
4,1987-01-11,13,377,True,True,100,100,2,0.07,101668,None,,0,0,-2,2,255.3,152,16,None,,1,4,1.2,0.7,0,2.46,0.09,12.75,0.45,10.29,59.96,2.1,0.36,Jamie,1.2,267,27,66,2.31,7,False,133.2,79,17,306,False,409.0,161,19,2572,0,0,0,0,0,0,0,,2025-02-10T09:30:07.280118Z,53,142,39,p101668,0,1,1,0,,101668.jpg,3.3,110,20,0,241,False,0,0.0,Vardy,4.5,86,17,False,None,32,1.12,a,11,13,2012-07-01,672.0,34,15,106,2597199,4539,2539867,1993,0.2,20.0,Vardy,5
0,1992-08-03,0,86,True,True,100,100,0,0.0,93100,None,,0,0,-1,1,46.6,355,117,None,,0,2,0.0,-0.5,0,0.08,0.01,0.19,0.02,0.11,25.05,1.62,0.01,Jannik,0.0,424,141,35,2.27,0,False,42.4,295,91,307,False,321.0,204,73,1390,0,0,0,0,0,0,0,,2025-02-10T09:30:07.295426Z,39,739,238,p93100,1,0,None,0,,93100.jpg,0.6,543,188,0,58,False,0,0.0,Vestergaard,1.6,156,60,False,None,16,1.04,a,11,13,2021-08-13,53.0,315,103,11,314257,57,348336,578,0.0,2.8,Vestergaard,5
0,1993-06-22,0,-5,True,True,None,None,0,0.0,95463,None,,0,0,-1,1,0.0,544,28,None,,0,1,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,3.35,2.23,0.0,Danny,0.0,425,27,6,4.0,0,False,3.6,486,38,308,False,35.4,446,38,135,0,0,0,0,0,0,0,,None,39,740,69,p95463,0,0,None,0,,95463.jpg,1.0,441,39,0,244,False,4,2.67,Ward,2.1,140,20,False,None,1,0.67,a,11,13,2018-07-20,0.0,499,7,2,189501,466,223103,643,0.0,0.5,Ward,0
2,1996-02-02,0,282,True,True,100,100,0,0.0,157668,2,,0,0,-2,2,319.6,115,83,None,,0,3,0.0,-0.5,0,1.53,0.09,1.76,0.1,0.23,29.48,1.73,0.01,Harry,0.0,559,196,34,1.99,0,False,63.2,233,117,309,False,272.8,240,105,1536,0,0,0,0,0,0,0,,2024-11-23T17:30:08.809600Z,43,568,339,p157668,0,0,None,0,,157668.jpg,1.8,322,145,0,241,False,0,0.0,Winks,4.8,80,24,False,None,17,1.0,a,11,13,2023-07-01,37.0,344,185,40,1349919,542,2184796,1342,0.0,9.3,Winks,4
0,2000-09-16,0,101,True,True,None,None,1,0.1,209042,None,,0,0,-3,3,136.6,245,155,None,,0,3,0.2,-0.3,0,0.30,0.03,0.46,0.05,0.16,22.88,2.3,0.02,Oliver,0.2,406,185,24,2.41,0,False,25.7,365,180,501,False,92.6,388,181,896,0,0,0,0,0,0,0,,None,47,327,210,p209042,0,0,None,0,,209042.jpg,1.0,501,230,0,241,False,0,0.0,Skipp,0.0,580,224,False,None,7,0.7,a,11,13,2024-08-19,29.0,369,199,20,4903,3,7299,6,0.0,4.3,Skipp,7
2,2004-03-08,3,125,True,True,0,0,0,0.0,531442,None,,0,0,-4,4,104.3,276,165,None,,0,3,0.0,0.0,0,1.42,0.22,1.83,0.28,0.41,11.00,1.72,0.06,Abdul,0.0,761,327,14,2.19,0,False,40.1,303,156,570,False,147.6,338,152,576,0,0,0,0,0,0,0,Knee injury - Expected back 01 Jun,2024-11-21T10:30:09.372550Z,51,190,115,p531442,0,0,None,0,,531442.jpg,2.4,234,100,0,81,False,0,0.0,Fatawu,0.2,390,127,False,None,6,0.94,i,11,13,2024-07-16,148.0,203,124,26,69272,6,103109,10,0.0,5.1,A.Fatawu,0
0,None,0,3,False,True,0,0,0,0.0,532534,None,,0,0,-1,1,0.3,508,248,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Will,0.0,593,208,0,0.0,0,False,0.0,673,259,606,False,0.0,673,259,1,0,0,0,0,0,0,0,Loaned to Cardiff City,2025-02-03T18:00:25.183771Z,44,541,324,p532534,0,0,None,0,,532534.jpg,1.0,472,212,0,241,False,0,0.0,Alves,0.1,505,184,False,None,0,0.0,u,11,13,2024-02-09,0.0,645,250,1,12604,0,15362,15,0.0,0.2,Alves,0
0,None,0,0,False,True,0,0,0,0,501770,None,,0,0,0,0,0.0,599,214,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,493,178,0,0,0,False,0.0,615,216,616,False,0.0,615,216,0,0,0,0,0,0,0,0,Loaned to Oxford United,2024-08-31T06:22:31.067773Z,40,685,194,p501770,0,0,None,0,,501770.jpg,0.0,621,216,0,None,False,0,0,Nelson,0.0,669,225,False,None,0,0,u,11,13,None,0.0,562,205,0,2208,0,3793,1,0.0,0.0,Nelson,0
2,2004-05-10,6,315,True,True,None,None,1,0.05,513527,4,,0,0,-2,2,494.1,66,52,None,,1,3,2.4,1.9,2,2.53,0.12,3.43,0.16,0.90,45.03,2.12,0.04,Bilal,2.4,153,61,52,2.44,2,False,97.2,133,81,635,False,329.8,198,85,1916,0,0,0,0,0,0,0,,None,48,319,205,p513527,0,0,None,0,,513527.jpg,2.4,230,96,0,145,False,0,0.0,El Khannouss,0.2,399,133,False,None,24,1.13,a,11,13,2024-08-29,150.0,202,123,69,70958,1027,58651,132,0.5,14.4,El Khannouss,4
0,2004-12-11,0,0,True,True,None,None,0,0,531997,None,,0,0,0,0,0.0,723,299,None,,0,3,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Henry,0.0,663,260,0,0,0,False,0.0,729,300,694,False,0.0,729,300,0,0,0,0,0,0,0,0,,None,45,444,280,p531997,0,0,None,0,,531997.jpg,0.0,733,302,0,241,False,0,0,Cartwright,0.0,743,309,False,None,0,0,a,11,13,2024-12-13,0.0,709,293,0,834,2,596,3,0.0,0.0,Cartwright,0
0,None,0,0,False,True,0,0,0,0,532535,None,,0,0,0,0,0.0,606,220,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Thomas,0.0,501,185,0,0,0,False,0.0,621,221,708,False,0.0,621,221,0,0,0,0,0,0,0,0,Loaned to Kilmarnock,2025-02-04T10:30:57.487547Z,40,694,202,p532535,0,0,None,0,,532535.jpg,0.0,627,221,0,241,False,0,0,Wilson-Brown,0.0,739,252,False,None,0,0,u,11,13,2022-07-08,0.0,570,212,0,654,0,680,0,0.0,0.0,Wilson-Brown,0
0,1999-05-26,0,-4,True,True,None,None,0,0.0,488439,None,,0,0,0,0,3.4,475,168,None,,0,2,0.0,-0.5,0,0.04,0.03,0.08,0.06,0.04,2.48,2.09,0.03,Woyo,0.0,484,170,6,5.05,0,False,5.2,468,165,726,False,24.4,461,167,107,0,0,0,0,0,0,0,,None,40,675,185,p488439,0,0,None,0,,488439.jpg,0.2,551,193,0,73,False,0,0.0,Coulibaly,0.0,663,223,False,None,1,0.84,a,11,13,2025-01-15,24.0,378,128,1,2575,12,1557,18,0.0,0.2,Coulibaly,1
0,1976-07-01,0,0,True,True,None,None,0,0,100050995,None,,0,0,0,0,0.0,524,5,None,,0,5,2.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ruud,2.0,182,20,0,0,0,False,0.0,549,5,754,False,0.0,549,5,0,0,1,4,10,1,0,1,,None,5,800,20,man50996,0,0,None,0,,100050995.jpg,0.0,557,5,0,152,False,0,0,van Nistelrooij,0.1,755,19,False,None,0,0,a,11,13,2024-12-01,0.0,479,5,18,18334,44,8713,18,4.0,36.0,Van Nistelrooy,0
0,2009-07-10,0,6,True,True,100,100,0,0.0,649208,None,,0,0,0,0,0.4,503,246,None,,0,3,0.8,0.3,1,0.00,0.0,0.00,0.0,0.00,0.68,2.19,0.0,Jeremy,0.8,305,141,1,3.21,0,False,0.8,524,242,792,False,6.0,506,234,28,0,0,0,0,0,0,0,,2025-04-12T20:00:08.688134Z,45,493,311,p649208,0,0,None,0,,649208.jpg,1.0,497,226,0,241,False,0,0.0,Monga,0.0,790,339,False,None,0,0.0,a,11,13,2025-02-06,2.0,471,238,3,124,12,37,1,0.2,0.7,Monga,0
0,2006-11-30,0,0,True,True,None,None,0,0,619146,None,,0,0,0,0,0.0,634,243,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Olabade,0.0,533,212,0,0,0,False,0.0,649,244,796,False,0.0,649,244,0,0,0,0,0,0,0,0,,None,40,729,232,p619146,0,0,None,0,,619146.jpg,0.0,655,244,0,241,False,0,0,Aluko,0.0,789,264,False,None,0,0,a,11,13,2025-04-11,0.0,599,236,0,59,5,23,2,0.0,0.0,Olabade Aluko,0
0,None,0,3,True,True,None,None,0,0.0,630664,None,,0,0,0,0,0.0,760,324,None,,0,3,0.3,-0.2,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Jake,0.3,378,178,0,0.0,0,False,0.0,764,325,797,False,0.0,764,325,1,0,0,0,0,0,0,0,,None,45,491,310,p630664,0,0,None,0,,630664.jpg,1.0,496,225,0,241,False,0,0.0,Evans,0.0,798,344,False,None,0,0.0,a,11,13,2025-04-11,0.0,746,319,1,42,3,6,1,0.1,0.2,Jake Evans,0
0,1992-10-02,9,394,True,True,100,100,10,0.42,116535,None,,0,0,0,0,13.0,438,10,None,,2,1,3.2,3.2,2,0.20,0.01,0.20,0.01,0.00,17.62,0.74,0.0,Alisson,2.2,176,15,20,0.84,0,False,47.9,280,20,310,False,467.0,137,20,2148,0,0,0,0,0,0,0,,2025-03-22T01:00:07.863924Z,55,107,2,p116535,0,0,None,0,,116535.jpg,4.2,38,6,0,30,False,56,2.35,Ramses Becker,8.7,44,8,False,None,24,1.01,a,12,14,2018-07-19,0.0,790,81,101,1611700,1759,1956022,3931,0.4,18.4,A.Becker,0
7,1998-10-07,13,593,True,True,100,100,12,0.48,169187,1,,0,0,2,-2,794.3,14,2,1,,4,2,3.2,3.2,5,6.56,0.26,8.28,0.33,1.72,18.48,0.74,0.07,Trent,2.2,180,46,22,0.88,3,False,175.4,37,2,311,True,702.8,38,14,2238,0,0,0,0,0,0,0,,2025-03-12T11:30:07.218287Z,72,23,1,p169187,0,0,None,0,,169187.jpg,4.9,17,1,0,241,False,0,0.0,Alexander-Arnold,17.2,23,9,False,None,27,1.09,a,12,14,2015-07-01,259.0,118,11,146,4614470,14280,6049138,3015,0.3,20.3,Alexander-Arnold,5
0,None,0,0,False,True,0,0,0,0,535928,None,,0,0,0,0,0.0,726,301,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Stefan,0.0,666,262,0,0,0,False,0.0,732,302,312,False,0.0,732,302,0,0,0,0,0,0,0,0,Loaned to RB Salzburg,2024-08-31T06:19:45.092198Z,45,447,282,p535928,0,0,None,0,,535928.jpg,0.0,736,304,0,None,False,0,0,Bajčetić Maquieira,0.0,605,238,False,None,0,0,u,12,14,None,0.0,712,295,0,2712,0,17653,2,0.0,0.0,Bajcetic,0
1,2003-07-09,3,135,True,True,75,100,3,0.52,492777,None,,0,0,-3,3,83.0,304,91,None,,0,2,3.4,4.6,0,0.58,0.1,1.17,0.2,0.59,6.94,1.19,0.1,Conor,3.6,76,18,5,0.86,0,False,32.5,332,111,313,False,104.2,375,133,524,0,0,0,0,0,0,0,Knock - 75% chance of playing,2025-04-27T22:30:08.305429Z,47,339,47,p492777,0,0,None,0,,492777.jpg,2.3,243,76,0,242,False,0,0.0,Bradley,1.1,197,77,False,None,4,0.69,d,12,14,2023-09-25,138.0,214,51,34,174081,316,123196,2802,0.8,7.2,Bradley,3
0,None,0,0,False,True,0,0,0,0,491970,None,,0,0,0,0,0.0,706,283,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bobby,0.0,641,240,0,0,0,False,0.0,711,284,315,False,0.0,711,284,0,0,0,0,0,0,0,0,Transferred to RB Salzburg,2024-08-22T11:22:35.466323Z,45,416,258,p491970,0,0,None,0,,491970.jpg,0.0,716,286,0,None,False,0,0,Clark,0.0,700,286,False,None,0,0,u,12,14,None,0.0,688,276,0,444,0,5335,2,0.0,0.0,Clark,0
3,1999-06-24,6,235,True,True,100,100,2,0.18,447203,None,,0,0,-5,5,124.4,255,28,None,,1,4,1.4,1.4,1,0.42,0.04,5.34,0.48,4.92,12.82,1.15,0.44,Darwin,0.4,375,40,17,1.53,5,False,72.7,198,26,316,False,249.2,257,24,1002,0,0,0,0,0,0,0,,2025-01-31T15:00:09.018032Z,70,28,13,p447203,0,0,3,0,,447203.jpg,2.4,236,30,0,230,False,0,0.0,Núñez Ribeiro,1.9,144,21,False,None,8,0.72,a,12,14,2022-06-14,361.0,81,25,62,431178,138,829410,801,0.1,8.9,Darwin,8
4,1996-12-04,4,228,True,True,100,100,7,0.58,194634,None,,0,0,-3,3,165.7,218,144,None,,0,3,3.4,3.4,1,1.09,0.09,8.47,0.7,7.38,9.44,0.78,0.61,Diogo,2.4,161,69,10,0.83,6,False,96.5,136,83,317,False,300.6,220,100,1086,0,0,0,0,0,0,0,,2025-01-17T11:30:07.995744Z,72,24,14,p194634,0,0,None,0,,194634.jpg,3.7,77,37,0,173,False,0,0.0,Teixeira da Silva,2.7,120,39,False,None,13,1.08,a,12,14,2020-09-19,507.0,51,31,84,1295447,257,2674196,1545,0.3,11.7,Diogo J.,2
0,None,0,0,False,True,0,0,0,0,496208,None,,0,0,0,0,0.0,708,285,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,643,242,0,0,0,False,0.0,713,286,318,False,0.0,713,286,0,0,0,0,0,0,0,0,Loaned to Middlesbrough,2024-08-31T06:17:31.171503Z,45,419,260,p496208,0,0,None,0,,496208.jpg,0.0,718,288,0,None,False,0,0,Doak,0.0,681,279,False,None,0,0,u,12,14,None,0.0,691,278,0,1136,0,5673,0,0.0,0.0,Doak,0
1,2003-04-04,0,58,True,True,100,100,0,0.0,444884,None,,0,0,-3,3,92.3,292,177,None,,0,3,1.4,1.4,0,0.54,0.26,1.24,0.59,0.70,1.84,0.88,0.33,Harvey,0.4,370,175,1,0.48,0,False,22.2,379,186,319,False,46.4,426,195,189,0,0,0,0,0,0,0,,2024-09-08T23:00:06.842081Z,52,172,102,p444884,0,0,None,0,,444884.jpg,1.1,439,207,0,241,False,0,0.0,Elliott,0.2,349,108,False,None,0,0.0,a,12,14,2019-07-28,82.0,278,155,16,22739,36,119109,42,0.1,3.1,Elliott,1
0,1993-02-09,0,54,True,True,None,None,0,0.0,158983,None,,0,0,-4,4,17.9,426,221,None,,0,3,1.6,1.6,1,0.04,0.02,0.04,0.02,0.00,1.40,0.8,0.0,Endo,0.6,333,156,2,1.15,0,False,4.9,474,224,320,False,28.2,456,210,157,0,0,0,0,0,0,0,,None,46,351,229,p158983,0,0,None,0,,158983.jpg,1.0,499,228,0,108,False,0,0.0,Wataru,0.1,440,153,False,None,0,0.0,a,12,14,2023-08-18,4.0,458,232,17,21869,13,35307,29,0.1,3.7,Endo,0
4,1999-05-07,17,494,True,True,100,100,5,0.28,243298,None,,0,0,-3,3,447.4,75,4,None,,2,4,3.2,3.2,7,2.93,0.16,9.25,0.51,6.33,14.08,0.79,0.35,Cody,2.2,181,19,19,1.06,9,False,155.6,59,13,321,False,526.8,105,11,1614,0,0,0,0,0,0,0,,2025-03-06T00:00:09.307224Z,72,25,10,p243298,0,0,None,0,,243298.jpg,3.5,98,18,0,152,False,0,0.0,Gakpo,5.1,76,15,False,None,19,1.06,a,12,14,2023-01-01,580.0,43,18,107,3388164,1463,3336000,4894,0.3,14.9,Gakpo,5
0,1997-05-23,0,83,True,True,0,0,1,0.17,171287,None,,0,0,-3,3,38.5,378,131,None,,0,2,0.0,0.0,0,0.09,0.02,0.42,0.08,0.33,5.38,0.94,0.06,Joe,0.0,705,253,8,1.39,0,False,22.8,373,126,322,False,130.4,348,126,517,0,0,0,0,0,0,0,Hamstring injury - Expected back 19 May,2025-02-12T12:30:09.561757Z,47,324,44,p171287,0,0,None,0,,171287.jpg,1.6,362,116,0,241,False,0,0.0,Gomez,0.4,288,109,False,None,6,1.04,i,12,14,2015-06-20,58.0,304,95,14,287109,7,326041,47,0.0,3.0,Gomez,1
4,2002-05-16,1,547,True,True,100,100,14,0.43,441266,None,,0,0,0,0,446.2,76,58,None,,0,3,4.6,4.6,5,3.26,0.1,4.28,0.13,1.02,27.12,0.84,0.03,Ryan,3.6,77,30,29,0.89,0,False,109.8,110,67,323,False,538.2,98,36,2921,0,0,0,0,0,0,0,,2025-03-20T02:30:09.187586Z,50,218,138,p441266,0,0,None,0,,441266.jpg,2.6,198,84,0,152,False,0,0.0,Gravenberch,0.7,242,76,False,None,34,1.05,a,12,14,2023-09-01,111.0,250,140,89,253227,206,227947,228,0.7,17.8,Gravenberch,5
5,2001-01-30,4,349,True,True,100,100,6,0.38,206915,None,,0,0,-2,2,292.8,128,89,None,,1,3,3.0,3.0,1,1.32,0.08,5.47,0.34,4.15,15.82,1.0,0.26,Curtis,2.0,197,92,20,1.26,3,False,99.4,130,80,324,False,347.0,190,81,1429,0,0,0,0,0,0,0,,2025-02-12T22:30:09.769827Z,53,151,91,p206915,0,0,None,0,,206915.jpg,2.8,167,73,1,241,False,0,0.0,Jones,0.2,333,102,False,None,16,1.01,a,12,14,2018-04-06,360.0,82,54,80,171191,35,167411,125,0.4,15.1,Jones,1
0,1998-11-23,1,156,True,True,None,None,4,0.4,200720,None,,0,0,-5,5,0.0,573,47,None,,1,1,2.6,2.6,0,0.00,0.0,0.00,0.0,0.00,11.09,1.11,0.0,Caoimhin,1.6,225,19,12,1.2,0,False,22.4,376,24,325,False,224.2,271,24,900,0,0,0,0,0,0,0,,None,40,651,47,p200720,0,0,None,1,,200720.jpg,4.5,23,3,0,104,False,27,2.7,Kelleher,1.3,177,26,False,None,10,1.0,a,12,14,2016-08-06,0.0,534,28,45,783107,486,728660,823,0.4,11.2,Kelleher,0
2,1999-05-25,4,470,True,True,100,100,11,0.43,204716,None,,0,0,3,-3,156.2,224,55,None,,0,2,5.0,5.0,2,0.86,0.03,2.56,0.1,1.70,20.84,0.81,0.07,Ibrahima,4.0,66,15,22,0.85,1,False,83.2,168,49,326,False,542.8,94,35,2320,0,0,0,0,0,0,0,,2024-11-28T10:30:07.514061Z,53,150,17,p204716,0,0,None,0,,204716.jpg,3.6,86,15,0,73,False,0,0.0,Konaté,7.9,48,17,False,None,27,1.05,a,12,14,2021-07-01,129.0,225,59,102,3076838,2021,2555301,5207,0.8,19.2,Konaté,5
7,1997-01-13,20,593,True,True,100,100,15,0.61,244731,None,,0,0,1,-1,722.7,23,19,None,,3,3,7.8,7.8,7,4.22,0.17,14.11,0.57,9.89,19.51,0.79,0.4,Luis,6.8,12,4,16,0.65,12,False,229.2,10,7,327,True,717.6,32,8,2220,0,0,0,0,0,0,0,,2025-01-17T11:30:08.018487Z,76,17,11,p244731,0,0,None,0,,244731.jpg,5.2,11,5,0,48,False,0,0.0,Díaz,18.7,16,6,False,None,26,1.05,a,12,14,2022-01-30,853.0,15,8,172,7211416,11477,6271185,12482,0.9,22.6,Luis Díaz,2
